"GEOID","NAME","year","variable","education_level","estimate","moe"
"05","Arkansas",2021,"B20004_003","High school graduate",31600,545
"05","Arkansas",2021,"B20004_004","Some college or associate's",35644,826
"05","Arkansas",2021,"B20004_005","Bachelor's degree",51046,838
"05","Arkansas",2021,"B20004_006","Graduate or professional degree",63107,2858
"06","California",2021,"B20004_002","Less than high school",28501,377
"06","California",2021,"B20004_003","High school graduate",36311,236
"06","California",2021,"B20004_004","Some college or associate's",43044,590
"06","California",2021,"B20004_005","Bachelor's degree",71142,524
"06","California",2021,"B20004_006","Graduate or professional degree",99341,1115
"08","Colorado",2021,"B20004_002","Less than high school",32220,1245
"08","Colorado",2021,"B20004_003","High school graduate",39362,1285
"08","Colorado",2021,"B20004_004","Some college or associate's",42459,825
"08","Colorado",2021,"B20004_005","Bachelor's degree",63777,998
"08","Colorado",2021,"B20004_006","Graduate or professional degree",79017,2276
"09","Connecticut",2021,"B20004_002","Less than high school",30190,1401
"09","Connecticut",2021,"B20004_003","High school graduate",39819,1219
"09","Connecticut",2021,"B20004_004","Some college or associate's",45344,1299
"09","Connecticut",2021,"B20004_005","Bachelor's degree",69915,1973
"09","Connecticut",2021,"B20004_006","Graduate or professional degree",88250,2067
"10","Delaware",2021,"B20004_002","Less than high school",30387,2821
"10","Delaware",2021,"B20004_003","High school graduate",34262,2131
"10","Delaware",2021,"B20004_004","Some college or associate's",43479,2785
"10","Delaware",2021,"B20004_005","Bachelor's degree",61378,2419
"10","Delaware",2021,"B20004_006","Graduate or professional degree",73888,3135
"11","District of Columbia",2021,"B20004_002","Less than high school",27423,5960
"11","District of Columbia",2021,"B20004_003","High school graduate",32051,2851
"11","District of Columbia",2021,"B20004_004","Some college or associate's",43079,5505
"11","District of Columbia",2021,"B20004_005","Bachelor's degree",82612,2946
"11","District of Columbia",2021,"B20004_006","Graduate or professional degree",108170,4057
"12","Florida",2021,"B20004_002","Less than high school",25755,494
"12","Florida",2021,"B20004_003","High school graduate",31711,248
"12","Florida",2021,"B20004_004","Some college or associate's",37236,275
"12","Florida",2021,"B20004_005","Bachelor's degree",51381,380
"12","Florida",2021,"B20004_006","Graduate or professional degree",67954,1512
"13","Georgia",2021,"B20004_002","Less than high school",27341,922
"13","Georgia",2021,"B20004_003","High school graduate",32398,484
"13","Georgia",2021,"B20004_004","Some college or associate's",38476,1028
"13","Georgia",2021,"B20004_005","Bachelor's degree",60454,955
"13","Georgia",2021,"B20004_006","Graduate or professional degree",72973,1511
"15","Hawaii",2021,"B20004_002","Less than high school",28885,3475
"15","Hawaii",2021,"B20004_003","High school graduate",35586,1201
"15","Hawaii",2021,"B20004_004","Some college or associate's",41095,947
"15","Hawaii",2021,"B20004_005","Bachelor's degree",55171,2912
"15","Hawaii",2021,"B20004_006","Graduate or professional degree",73122,1919
"16","Idaho",2021,"B20004_002","Less than high school",30768,2234
"16","Idaho",2021,"B20004_003","High school graduate",32925,2466
"16","Idaho",2021,"B20004_004","Some college or associate's",37877,1221
"16","Idaho",2021,"B20004_005","Bachelor's degree",50581,1265
"16","Idaho",2021,"B20004_006","Graduate or professional degree",68649,5942
"17","Illinois",2021,"B20004_002","Less than high school",29695,1038
"17","Illinois",2021,"B20004_003","High school graduate",35334,466
"17","Illinois",2021,"B20004_004","Some college or associate's",41652,278
"17","Illinois",2021,"B20004_005","Bachelor's degree",63725,869
"17","Illinois",2021,"B20004_006","Graduate or professional degree",81737,940
"18","Indiana",2021,"B20004_002","Less than high school",30634,719
"18","Indiana",2021,"B20004_003","High school graduate",36144,526
"18","Indiana",2021,"B20004_004","Some college or associate's",40528,424
"18","Indiana",2021,"B20004_005","Bachelor's degree",54525,1249
"18","Indiana",2021,"B20004_006","Graduate or professional degree",70183,1499
"19","Iowa",2021,"B20004_002","Less than high school",32775,1996
"19","Iowa",2021,"B20004_003","High school graduate",36727,594
"19","Iowa",2021,"B20004_004","Some college or associate's",41100,542
"19","Iowa",2021,"B20004_005","Bachelor's degree",55434,997
"19","Iowa",2021,"B20004_006","Graduate or professional degree",70977,2128
"20","Kansas",2021,"B20004_002","Less than high school",30885,1543
"20","Kansas",2021,"B20004_003","High school graduate",34137,1077
"20","Kansas",2021,"B20004_004","Some college or associate's",40240,570
"20","Kansas",2021,"B20004_005","Bachelor's degree",55916,1372
"20","Kansas",2021,"B20004_006","Graduate or professional degree",67095,1665
"21","Kentucky",2021,"B20004_002","Less than high school",25571,991
"21","Kentucky",2021,"B20004_003","High school graduate",32207,479
"21","Kentucky",2021,"B20004_004","Some college or associate's",37420,749
"21","Kentucky",2021,"B20004_005","Bachelor's degree",51906,776
"21","Kentucky",2021,"B20004_006","Graduate or professional degree",62124,1264
"22","Louisiana",2021,"B20004_002","Less than high school",26784,1122
"22","Louisiana",2021,"B20004_003","High school graduate",31701,560
"22","Louisiana",2021,"B20004_004","Some college or associate's",36877,936
"22","Louisiana",2021,"B20004_005","Bachelor's degree",52491,1265
"22","Louisiana",2021,"B20004_006","Graduate or professional degree",63934,2450
"23","Maine",2021,"B20004_002","Less than high school",34255,3478
"23","Maine",2021,"B20004_003","High school graduate",36407,1075
"23","Maine",2021,"B20004_004","Some college or associate's",40542,937
"23","Maine",2021,"B20004_005","Bachelor's degree",51486,901
"23","Maine",2021,"B20004_006","Graduate or professional degree",68177,2716
"24","Maryland",2021,"B20004_002","Less than high school",29480,2375
"24","Maryland",2021,"B20004_003","High school graduate",40160,671
"24","Maryland",2021,"B20004_004","Some college or associate's",48351,1416
"24","Maryland",2021,"B20004_005","Bachelor's degree",71896,1019
"24","Maryland",2021,"B20004_006","Graduate or professional degree",93565,1501
"25","Massachusetts",2021,"B20004_002","Less than high school",30956,1106
"25","Massachusetts",2021,"B20004_003","High school graduate",40724,522
"25","Massachusetts",2021,"B20004_004","Some college or associate's",47201,855
"25","Massachusetts",2021,"B20004_005","Bachelor's degree",71344,892
"25","Massachusetts",2021,"B20004_006","Graduate or professional degree",90944,1206
"26","Michigan",2021,"B20004_002","Less than high school",26888,919
"26","Michigan",2021,"B20004_003","High school graduate",32639,566
"26","Michigan",2021,"B20004_004","Some college or associate's",39894,552
"26","Michigan",2021,"B20004_005","Bachelor's degree",59740,1249
"26","Michigan",2021,"B20004_006","Graduate or professional degree",75841,1084
"27","Minnesota",2021,"B20004_002","Less than high school",30394,1031
"27","Minnesota",2021,"B20004_003","High school graduate",37474,717
"27","Minnesota",2021,"B20004_004","Some college or associate's",45192,618
"27","Minnesota",2021,"B20004_005","Bachelor's degree",63482,889
"27","Minnesota",2021,"B20004_006","Graduate or professional degree",80120,1202
"28","Mississippi",2021,"B20004_002","Less than high school",26126,1526
"28","Mississippi",2021,"B20004_003","High school graduate",31810,806
"28","Mississippi",2021,"B20004_004","Some college or associate's",33729,1007
"28","Mississippi",2021,"B20004_005","Bachelor's degree",45353,1600
"28","Mississippi",2021,"B20004_006","Graduate or professional degree",59223,2059
"29","Missouri",2021,"B20004_002","Less than high school",26315,1295
"29","Missouri",2021,"B20004_003","High school graduate",33899,744
"29","Missouri",2021,"B20004_004","Some college or associate's",39481,798
"29","Missouri",2021,"B20004_005","Bachelor's degree",53855,1157
"29","Missouri",2021,"B20004_006","Graduate or professional degree",65480,1191
"30","Montana",2021,"B20004_002","Less than high school",22977,3220
"30","Montana",2021,"B20004_003","High school graduate",33327,1559
"30","Montana",2021,"B20004_004","Some college or associate's",36712,832
"30","Montana",2021,"B20004_005","Bachelor's degree",50126,2100
"30","Montana",2021,"B20004_006","Graduate or professional degree",65176,3743
"31","Nebraska",2021,"B20004_002","Less than high school",31507,1077
"31","Nebraska",2021,"B20004_003","High school graduate",35527,873
"31","Nebraska",2021,"B20004_004","Some college or associate's",40907,440
"31","Nebraska",2021,"B20004_005","Bachelor's degree",53663,2217
"31","Nebraska",2021,"B20004_006","Graduate or professional degree",69714,1966
"32","Nevada",2021,"B20004_002","Less than high school",30979,691
"32","Nevada",2021,"B20004_003","High school graduate",35697,810
"32","Nevada",2021,"B20004_004","Some college or associate's",40173,940
"32","Nevada",2021,"B20004_005","Bachelor's degree",52227,1451
"32","Nevada",2021,"B20004_006","Graduate or professional degree",71112,1984
"33","New Hampshire",2021,"B20004_002","Less than high school",35895,4331
"33","New Hampshire",2021,"B20004_003","High school graduate",41699,1024
"33","New Hampshire",2021,"B20004_004","Some college or associate's",45391,1301
"33","New Hampshire",2021,"B20004_005","Bachelor's degree",64230,2508
"33","New Hampshire",2021,"B20004_006","Graduate or professional degree",78476,2692
"34","New Jersey",2021,"B20004_002","Less than high school",28336,1414
"34","New Jersey",2021,"B20004_003","High school graduate",37180,659
"34","New Jersey",2021,"B20004_004","Some college or associate's",46071,705
"34","New Jersey",2021,"B20004_005","Bachelor's degree",71258,981
"34","New Jersey",2021,"B20004_006","Graduate or professional degree",94788,1437
"35","New Mexico",2021,"B20004_002","Less than high school",22117,1668
"35","New Mexico",2021,"B20004_003","High school graduate",32058,724
"35","New Mexico",2021,"B20004_004","Some college or associate's",36168,982
"35","New Mexico",2021,"B20004_005","Bachelor's degree",49976,3093
"35","New Mexico",2021,"B20004_006","Graduate or professional degree",69168,3062
"36","New York",2021,"B20004_002","Less than high school",27130,526
"36","New York",2021,"B20004_003","High school graduate",35242,327
"36","New York",2021,"B20004_004","Some college or associate's",42154,308
"36","New York",2021,"B20004_005","Bachelor's degree",64928,776
"36","New York",2021,"B20004_006","Graduate or professional degree",82907,972
"37","North Carolina",2021,"B20004_002","Less than high school",26097,608
"37","North Carolina",2021,"B20004_003","High school graduate",32075,318
"37","North Carolina",2021,"B20004_004","Some college or associate's",37845,569
"37","North Carolina",2021,"B20004_005","Bachelor's degree",55494,844
"37","North Carolina",2021,"B20004_006","Graduate or professional degree",70335,1316
"38","North Dakota",2021,"B20004_002","Less than high school",30064,5178
"38","North Dakota",2021,"B20004_003","High school graduate",39631,2254
"38","North Dakota",2021,"B20004_004","Some college or associate's",42412,2089
"38","North Dakota",2021,"B20004_005","Bachelor's degree",54510,3605
"38","North Dakota",2021,"B20004_006","Graduate or professional degree",67774,4158
"39","Ohio",2021,"B20004_002","Less than high school",28017,1121
"39","Ohio",2021,"B20004_003","High school graduate",35087,477
"39","Ohio",2021,"B20004_004","Some college or associate's",40348,311
"39","Ohio",2021,"B20004_005","Bachelor's degree",58453,1197
"39","Ohio",2021,"B20004_006","Graduate or professional degree",74866,1072
"40","Oklahoma",2021,"B20004_002","Less than high school",27597,1156
"40","Oklahoma",2021,"B20004_003","High school graduate",31976,480
"40","Oklahoma",2021,"B20004_004","Some college or associate's",37329,593
"40","Oklahoma",2021,"B20004_005","Bachelor's degree",50771,542
"40","Oklahoma",2021,"B20004_006","Graduate or professional degree",65294,2234
"41","Oregon",2021,"B20004_002","Less than high school",31335,1166
"41","Oregon",2021,"B20004_003","High school graduate",36031,633
"41","Oregon",2021,"B20004_004","Some college or associate's",40827,557
"41","Oregon",2021,"B20004_005","Bachelor's degree",57419,1714
"41","Oregon",2021,"B20004_006","Graduate or professional degree",78702,2177
"42","Pennsylvania",2021,"B20004_002","Less than high school",28562,1077
"42","Pennsylvania",2021,"B20004_003","High school graduate",35528,384
"42","Pennsylvania",2021,"B20004_004","Some college or associate's",41521,376
"42","Pennsylvania",2021,"B20004_005","Bachelor's degree",61170,672
"42","Pennsylvania",2021,"B20004_006","Graduate or professional degree",78261,1075
"44","Rhode Island",2021,"B20004_002","Less than high school",31280,1418
"44","Rhode Island",2021,"B20004_003","High school graduate",40297,1865
"44","Rhode Island",2021,"B20004_004","Some college or associate's",44680,2792
"44","Rhode Island",2021,"B20004_005","Bachelor's degree",62069,2814
"44","Rhode Island",2021,"B20004_006","Graduate or professional degree",81413,2888
"45","South Carolina",2021,"B20004_002","Less than high school",27014,1003
"45","South Carolina",2021,"B20004_003","High school graduate",32587,959
"45","South Carolina",2021,"B20004_004","Some college or associate's",38235,1012
"45","South Carolina",2021,"B20004_005","Bachelor's degree",51257,892
"45","South Carolina",2021,"B20004_006","Graduate or professional degree",63545,1959
"46","South Dakota",2021,"B20004_002","Less than high school",28754,4078
"46","South Dakota",2021,"B20004_003","High school graduate",35069,1669
"46","South Dakota",2021,"B20004_004","Some college or associate's",40249,1308
"46","South Dakota",2021,"B20004_005","Bachelor's degree",51375,913
"46","South Dakota",2021,"B20004_006","Graduate or professional degree",61699,3699
"47","Tennessee",2021,"B20004_002","Less than high school",27481,1134
"47","Tennessee",2021,"B20004_003","High school graduate",32457,527
"47","Tennessee",2021,"B20004_004","Some college or associate's",39041,843
"47","Tennessee",2021,"B20004_005","Bachelor's degree",53286,1351
"47","Tennessee",2021,"B20004_006","Graduate or professional degree",67850,1743
"48","Texas",2021,"B20004_002","Less than high school",26881,305
"48","Texas",2021,"B20004_003","High school graduate",32742,608
"48","Texas",2021,"B20004_004","Some college or associate's",40333,273
"48","Texas",2021,"B20004_005","Bachelor's degree",61341,476
"48","Texas",2021,"B20004_006","Graduate or professional degree",77567,1501
"49","Utah",2021,"B20004_002","Less than high school",34424,2179
"49","Utah",2021,"B20004_003","High school graduate",36870,942
"49","Utah",2021,"B20004_004","Some college or associate's",41461,545
"49","Utah",2021,"B20004_005","Bachelor's degree",56175,1372
"49","Utah",2021,"B20004_006","Graduate or professional degree",81947,2752
"50","Vermont",2021,"B20004_002","Less than high school",29953,3777
"50","Vermont",2021,"B20004_003","High school graduate",38339,2315
"50","Vermont",2021,"B20004_004","Some college or associate's",41332,1611
"50","Vermont",2021,"B20004_005","Bachelor's degree",49075,2916
"50","Vermont",2021,"B20004_006","Graduate or professional degree",67439,3525
"51","Virginia",2021,"B20004_002","Less than high school",28780,1887
"51","Virginia",2021,"B20004_003","High school graduate",35070,492
"51","Virginia",2021,"B20004_004","Some college or associate's",42361,563
"51","Virginia",2021,"B20004_005","Bachelor's degree",65495,1022
"51","Virginia",2021,"B20004_006","Graduate or professional degree",92057,1566
"53","Washington",2021,"B20004_002","Less than high school",32285,1007
"53","Washington",2021,"B20004_003","High school graduate",40493,540
"53","Washington",2021,"B20004_004","Some college or associate's",46249,711
"53","Washington",2021,"B20004_005","Bachelor's degree",72286,1109
"53","Washington",2021,"B20004_006","Graduate or professional degree",96132,2447
"54","West Virginia",2021,"B20004_002","Less than high school",22882,2325
"54","West Virginia",2021,"B20004_003","High school graduate",31479,986
"54","West Virginia",2021,"B20004_004","Some college or associate's",36032,918
"54","West Virginia",2021,"B20004_005","Bachelor's degree",50534,2161
"54","West Virginia",2021,"B20004_006","Graduate or professional degree",64636,2847
"55","Wisconsin",2021,"B20004_002","Less than high school",30530,1116
"55","Wisconsin",2021,"B20004_003","High school graduate",36939,361
"55","Wisconsin",2021,"B20004_004","Some college or associate's",42701,637
"55","Wisconsin",2021,"B20004_005","Bachelor's degree",58745,1281
"55","Wisconsin",2021,"B20004_006","Graduate or professional degree",70880,1539
"56","Wyoming",2021,"B20004_002","Less than high school",31988,3766
"56","Wyoming",2021,"B20004_003","High school graduate",36645,1827
"56","Wyoming",2021,"B20004_004","Some college or associate's",37208,1900
"56","Wyoming",2021,"B20004_005","Bachelor's degree",50596,2918
"56","Wyoming",2021,"B20004_006","Graduate or professional degree",70910,4119
"72","Puerto Rico",2021,"B20004_002","Less than high school",10893,962
"72","Puerto Rico",2021,"B20004_003","High school graduate",15567,377
"72","Puerto Rico",2021,"B20004_004","Some college or associate's",17438,436
"72","Puerto Rico",2021,"B20004_005","Bachelor's degree",25550,843
"72","Puerto Rico",2021,"B20004_006","Graduate or professional degree",36122,1456
"01","Alabama",2022,"B20004_002","Less than high school",28515,1683
"01","Alabama",2022,"B20004_003","High school graduate",34127,1153
"01","Alabama",2022,"B20004_004","Some college or associate's",39501,944
"01","Alabama",2022,"B20004_005","Bachelor's degree",56640,1667
"01","Alabama",2022,"B20004_006","Graduate or professional degree",70732,1893
"02","Alaska",2022,"B20004_002","Less than high school",41145,3279
"02","Alaska",2022,"B20004_003","High school graduate",40651,2478
"02","Alaska",2022,"B20004_004","Some college or associate's",51499,2127
"02","Alaska",2022,"B20004_005","Bachelor's degree",67321,5978
"02","Alaska",2022,"B20004_006","Graduate or professional degree",89202,4757
"04","Arizona",2022,"B20004_002","Less than high school",31966,538
"04","Arizona",2022,"B20004_003","High school graduate",38547,909
"04","Arizona",2022,"B20004_004","Some college or associate's",45115,797
"04","Arizona",2022,"B20004_005","Bachelor's degree",63471,839
"04","Arizona",2022,"B20004_006","Graduate or professional degree",76587,1626
"05","Arkansas",2022,"B20004_002","Less than high school",30770,1084
"05","Arkansas",2022,"B20004_003","High school graduate",34517,1008
"05","Arkansas",2022,"B20004_004","Some college or associate's",38814,996
"05","Arkansas",2022,"B20004_005","Bachelor's degree",53117,1497
"05","Arkansas",2022,"B20004_006","Graduate or professional degree",68769,2856
"06","California",2022,"B20004_002","Less than high school",30843,186
"06","California",2022,"B20004_003","High school graduate",38507,460
"06","California",2022,"B20004_004","Some college or associate's",47535,425
"06","California",2022,"B20004_005","Bachelor's degree",75688,567
"06","California",2022,"B20004_006","Graduate or professional degree",103600,734
"08","Colorado",2022,"B20004_002","Less than high school",34357,1706
"08","Colorado",2022,"B20004_003","High school graduate",42245,868
"08","Colorado",2022,"B20004_004","Some college or associate's",46542,821
"08","Colorado",2022,"B20004_005","Bachelor's degree",69493,1237
"08","Colorado",2022,"B20004_006","Graduate or professional degree",84468,1931
"09","Connecticut",2022,"B20004_002","Less than high school",31767,1063
"09","Connecticut",2022,"B20004_003","High school graduate",41610,793
"09","Connecticut",2022,"B20004_004","Some college or associate's",49709,1754
"09","Connecticut",2022,"B20004_005","Bachelor's degree",75597,1766
"09","Connecticut",2022,"B20004_006","Graduate or professional degree",92566,1859
"10","Delaware",2022,"B20004_002","Less than high school",34578,2306
"10","Delaware",2022,"B20004_003","High school graduate",39820,2238
"10","Delaware",2022,"B20004_004","Some college or associate's",44530,1758
"10","Delaware",2022,"B20004_005","Bachelor's degree",64139,3027
"10","Delaware",2022,"B20004_006","Graduate or professional degree",79150,3804
"11","District of Columbia",2022,"B20004_002","Less than high school",26970,6116
"11","District of Columbia",2022,"B20004_003","High school graduate",38599,4544
"11","District of Columbia",2022,"B20004_004","Some college or associate's",48566,3947
"11","District of Columbia",2022,"B20004_005","Bachelor's degree",83903,2914
"11","District of Columbia",2022,"B20004_006","Graduate or professional degree",113205,6360
"12","Florida",2022,"B20004_002","Less than high school",28063,876
"12","Florida",2022,"B20004_003","High school graduate",34769,469
"12","Florida",2022,"B20004_004","Some college or associate's",41565,288
"12","Florida",2022,"B20004_005","Bachelor's degree",56243,818
"12","Florida",2022,"B20004_006","Graduate or professional degree",74215,1259
"13","Georgia",2022,"B20004_002","Less than high school",30325,631
"13","Georgia",2022,"B20004_003","High school graduate",35880,536
"13","Georgia",2022,"B20004_004","Some college or associate's",42139,452
"13","Georgia",2022,"B20004_005","Bachelor's degree",63803,738
"13","Georgia",2022,"B20004_006","Graduate or professional degree",78550,1341
"15","Hawaii",2022,"B20004_002","Less than high school",29829,4287
"15","Hawaii",2022,"B20004_003","High school graduate",41441,1095
"15","Hawaii",2022,"B20004_004","Some college or associate's",46737,1326
"15","Hawaii",2022,"B20004_005","Bachelor's degree",61880,1700
"15","Hawaii",2022,"B20004_006","Graduate or professional degree",79653,2735
"16","Idaho",2022,"B20004_002","Less than high school",35192,2579
"16","Idaho",2022,"B20004_003","High school graduate",37406,1078
"16","Idaho",2022,"B20004_004","Some college or associate's",40546,696
"16","Idaho",2022,"B20004_005","Bachelor's degree",54796,2048
"16","Idaho",2022,"B20004_006","Graduate or professional degree",72869,3340
"17","Illinois",2022,"B20004_002","Less than high school",31826,508
"17","Illinois",2022,"B20004_003","High school graduate",38766,778
"17","Illinois",2022,"B20004_004","Some college or associate's",44169,589
"17","Illinois",2022,"B20004_005","Bachelor's degree",68489,1145
"17","Illinois",2022,"B20004_006","Graduate or professional degree",84140,1200
"18","Indiana",2022,"B20004_002","Less than high school",32019,746
"18","Indiana",2022,"B20004_003","High school graduate",38553,630
"18","Indiana",2022,"B20004_004","Some college or associate's",44403,656
"18","Indiana",2022,"B20004_005","Bachelor's degree",58609,1231
"18","Indiana",2022,"B20004_006","Graduate or professional degree",73559,2217
"19","Iowa",2022,"B20004_002","Less than high school",32968,2066
"19","Iowa",2022,"B20004_003","High school graduate",39439,863
"19","Iowa",2022,"B20004_004","Some college or associate's",45837,899
"19","Iowa",2022,"B20004_005","Bachelor's degree",58561,1365
"19","Iowa",2022,"B20004_006","Graduate or professional degree",73926,1640
"20","Kansas",2022,"B20004_002","Less than high school",32838,1788
"20","Kansas",2022,"B20004_003","High school graduate",36659,834
"20","Kansas",2022,"B20004_004","Some college or associate's",42026,612
"20","Kansas",2022,"B20004_005","Bachelor's degree",58583,1296
"20","Kansas",2022,"B20004_006","Graduate or professional degree",70216,2564
"21","Kentucky",2022,"B20004_002","Less than high school",27314,1182
"21","Kentucky",2022,"B20004_003","High school graduate",35301,680
"21","Kentucky",2022,"B20004_004","Some college or associate's",40667,587
"21","Kentucky",2022,"B20004_005","Bachelor's degree",55682,1551
"21","Kentucky",2022,"B20004_006","Graduate or professional degree",67351,2115
"22","Louisiana",2022,"B20004_002","Less than high school",25977,890
"22","Louisiana",2022,"B20004_003","High school graduate",33568,1577
"22","Louisiana",2022,"B20004_004","Some college or associate's",40916,730
"22","Louisiana",2022,"B20004_005","Bachelor's degree",55685,1818
"22","Louisiana",2022,"B20004_006","Graduate or professional degree",65857,2150
"23","Maine",2022,"B20004_002","Less than high school",31011,1816
"23","Maine",2022,"B20004_003","High school graduate",36375,1080
"23","Maine",2022,"B20004_004","Some college or associate's",43898,1709
"23","Maine",2022,"B20004_005","Bachelor's degree",53866,1760
"23","Maine",2022,"B20004_006","Graduate or professional degree",69390,3263
"24","Maryland",2022,"B20004_002","Less than high school",33805,1890
"24","Maryland",2022,"B20004_003","High school graduate",40888,673
"24","Maryland",2022,"B20004_004","Some college or associate's",50548,879
"24","Maryland",2022,"B20004_005","Bachelor's degree",76711,1358
"24","Maryland",2022,"B20004_006","Graduate or professional degree",99484,1941
"25","Massachusetts",2022,"B20004_002","Less than high school",34472,2061
"25","Massachusetts",2022,"B20004_003","High school graduate",42196,531
"25","Massachusetts",2022,"B20004_004","Some college or associate's",49021,1132
"25","Massachusetts",2022,"B20004_005","Bachelor's degree",77137,1049
"25","Massachusetts",2022,"B20004_006","Graduate or professional degree",95136,1232
"26","Michigan",2022,"B20004_002","Less than high school",30404,670
"26","Michigan",2022,"B20004_003","High school graduate",35865,453
"26","Michigan",2022,"B20004_004","Some college or associate's",41762,337
"26","Michigan",2022,"B20004_005","Bachelor's degree",63077,740
"26","Michigan",2022,"B20004_006","Graduate or professional degree",78984,1580
"27","Minnesota",2022,"B20004_002","Less than high school",33274,1795
"27","Minnesota",2022,"B20004_003","High school graduate",39997,757
"27","Minnesota",2022,"B20004_004","Some college or associate's",49014,708
"27","Minnesota",2022,"B20004_005","Bachelor's degree",68504,1126
"27","Minnesota",2022,"B20004_006","Graduate or professional degree",82324,1259
"28","Mississippi",2022,"B20004_002","Less than high school",26775,1916
"28","Mississippi",2022,"B20004_003","High school graduate",32789,1316
"28","Mississippi",2022,"B20004_004","Some college or associate's",37485,981
"28","Mississippi",2022,"B20004_005","Bachelor's degree",50731,1381
"28","Mississippi",2022,"B20004_006","Graduate or professional degree",57266,2090
"29","Missouri",2022,"B20004_002","Less than high school",28414,1565
"29","Missouri",2022,"B20004_003","High school graduate",35612,519
"29","Missouri",2022,"B20004_004","Some college or associate's",41874,441
"29","Missouri",2022,"B20004_005","Bachelor's degree",57693,1123
"29","Missouri",2022,"B20004_006","Graduate or professional degree",70894,1418
"30","Montana",2022,"B20004_002","Less than high school",30133,4113
"30","Montana",2022,"B20004_003","High school graduate",35674,923
"30","Montana",2022,"B20004_004","Some college or associate's",39948,1161
"30","Montana",2022,"B20004_005","Bachelor's degree",50894,1378
"30","Montana",2022,"B20004_006","Graduate or professional degree",68235,2421
"31","Nebraska",2022,"B20004_002","Less than high school",33308,2022
"31","Nebraska",2022,"B20004_003","High school graduate",38758,1570
"31","Nebraska",2022,"B20004_004","Some college or associate's",44111,1179
"31","Nebraska",2022,"B20004_005","Bachelor's degree",58817,1729
"31","Nebraska",2022,"B20004_006","Graduate or professional degree",74208,2651
"32","Nevada",2022,"B20004_002","Less than high school",34591,1524
"32","Nevada",2022,"B20004_003","High school graduate",37581,1246
"32","Nevada",2022,"B20004_004","Some college or associate's",43743,1130
"32","Nevada",2022,"B20004_005","Bachelor's degree",59999,2381
"32","Nevada",2022,"B20004_006","Graduate or professional degree",75253,2169
"33","New Hampshire",2022,"B20004_002","Less than high school",38365,2874
"33","New Hampshire",2022,"B20004_003","High school graduate",42335,1476
"33","New Hampshire",2022,"B20004_004","Some college or associate's",48955,2127
"33","New Hampshire",2022,"B20004_005","Bachelor's degree",67982,2341
"33","New Hampshire",2022,"B20004_006","Graduate or professional degree",84072,2366
"34","New Jersey",2022,"B20004_002","Less than high school",31962,603
"34","New Jersey",2022,"B20004_003","High school graduate",40193,538
"34","New Jersey",2022,"B20004_004","Some college or associate's",50489,568
"34","New Jersey",2022,"B20004_005","Bachelor's degree",76725,1057
"34","New Jersey",2022,"B20004_006","Graduate or professional degree",98247,1908
"35","New Mexico",2022,"B20004_002","Less than high school",26396,1303
"35","New Mexico",2022,"B20004_003","High school graduate",31961,744
"35","New Mexico",2022,"B20004_004","Some college or associate's",39701,1458
"35","New Mexico",2022,"B20004_005","Bachelor's degree",55322,1829
"35","New Mexico",2022,"B20004_006","Graduate or professional degree",73105,2622
"36","New York",2022,"B20004_002","Less than high school",29259,783
"36","New York",2022,"B20004_003","High school graduate",37377,416
"36","New York",2022,"B20004_004","Some college or associate's",46298,626
"36","New York",2022,"B20004_005","Bachelor's degree",71567,807
"36","New York",2022,"B20004_006","Graduate or professional degree",87776,1143
"37","North Carolina",2022,"B20004_002","Less than high school",30324,538
"37","North Carolina",2022,"B20004_003","High school graduate",35269,606
"37","North Carolina",2022,"B20004_004","Some college or associate's",41354,353
"37","North Carolina",2022,"B20004_005","Bachelor's degree",59713,990
"37","North Carolina",2022,"B20004_006","Graduate or professional degree",76062,1365
"38","North Dakota",2022,"B20004_002","Less than high school",41762,2849
"38","North Dakota",2022,"B20004_003","High school graduate",39250,1816
"38","North Dakota",2022,"B20004_004","Some college or associate's",47258,1504
"38","North Dakota",2022,"B20004_005","Bachelor's degree",56830,2007
"38","North Dakota",2022,"B20004_006","Graduate or professional degree",71211,4930
"39","Ohio",2022,"B20004_002","Less than high school",30152,910
"39","Ohio",2022,"B20004_003","High school graduate",36919,427
"39","Ohio",2022,"B20004_004","Some college or associate's",42690,433
"39","Ohio",2022,"B20004_005","Bachelor's degree",62605,681
"39","Ohio",2022,"B20004_006","Graduate or professional degree",77691,1125
"40","Oklahoma",2022,"B20004_002","Less than high school",30354,983
"40","Oklahoma",2022,"B20004_003","High school graduate",35332,406
"40","Oklahoma",2022,"B20004_004","Some college or associate's",40237,525
"40","Oklahoma",2022,"B20004_005","Bachelor's degree",53732,1026
"40","Oklahoma",2022,"B20004_006","Graduate or professional degree",70191,1657
"41","Oregon",2022,"B20004_002","Less than high school",30994,1258
"41","Oregon",2022,"B20004_003","High school graduate",37284,835
"41","Oregon",2022,"B20004_004","Some college or associate's",42769,887
"41","Oregon",2022,"B20004_005","Bachelor's degree",62676,1256
"41","Oregon",2022,"B20004_006","Graduate or professional degree",81633,1759
"42","Pennsylvania",2022,"B20004_002","Less than high school",32177,897
"42","Pennsylvania",2022,"B20004_003","High school graduate",38087,545
"42","Pennsylvania",2022,"B20004_004","Some college or associate's",44804,671
"42","Pennsylvania",2022,"B20004_005","Bachelor's degree",64722,790
