"NAME","Age_Range","Total","year"
"Oklahoma","75.to.84.years",93491,2014
"Oklahoma","85.years.and.over",29882,2014
"Oregon","total",932392,2014
"Oregon","15.to.24.years",5065,2014
"Oregon","25.to.34.years",71685,2014
"Oregon","35.to.44.years",145996,2014
"Oregon","45.to.54.years",179331,2014
"Oregon","55.to.59.years",109550,2014
"Oregon","60.to.64.years",121981,2014
"Oregon","65.to.74.years",178372,2014
"Oregon","75.to.84.years",84405,2014
"Oregon","85.years.and.over",36007,2014
"Pennsylvania","total",3404164,2014
"Pennsylvania","15.to.24.years",21261,2014
"Pennsylvania","25.to.34.years",295134,2014
"Pennsylvania","35.to.44.years",512459,2014
"Pennsylvania","45.to.54.years",738786,2014
"Pennsylvania","55.to.59.years",426376,2014
"Pennsylvania","60.to.64.years",388192,2014
"Pennsylvania","65.to.74.years",566983,2014
"Pennsylvania","75.to.84.years",323295,2014
"Pennsylvania","85.years.and.over",131678,2014
"Rhode Island","total",240878,2014
"Rhode Island","15.to.24.years",1207,2014
"Rhode Island","25.to.34.years",18860,2014
"Rhode Island","35.to.44.years",36700,2014
"Rhode Island","45.to.54.years",54803,2014
"Rhode Island","55.to.59.years",29331,2014
"Rhode Island","60.to.64.years",28729,2014
"Rhode Island","65.to.74.years",38776,2014
"Rhode Island","75.to.84.years",21864,2014
"Rhode Island","85.years.and.over",10608,2014
"South Carolina","total",1243177,2014
"South Carolina","15.to.24.years",10237,2014
"South Carolina","25.to.34.years",105680,2014
"South Carolina","35.to.44.years",190892,2014
"South Carolina","45.to.54.years",248905,2014
"South Carolina","55.to.59.years",140767,2014
"South Carolina","60.to.64.years",142821,2014
"South Carolina","65.to.74.years",245640,2014
"South Carolina","75.to.84.years",119637,2014
"South Carolina","85.years.and.over",38598,2014
"South Dakota","total",228010,2014
"South Dakota","15.to.24.years",2850,2014
"South Dakota","25.to.34.years",27789,2014
"South Dakota","35.to.44.years",35419,2014
"South Dakota","45.to.54.years",46930,2014
"South Dakota","55.to.59.years",28227,2014
"South Dakota","60.to.64.years",24205,2014
"South Dakota","65.to.74.years",35555,2014
"South Dakota","75.to.84.years",19852,2014
"South Dakota","85.years.and.over",7183,2014
"Tennessee","total",1659797,2014
"Tennessee","15.to.24.years",14500,2014
"Tennessee","25.to.34.years",147728,2014
"Tennessee","35.to.44.years",266920,2014
"Tennessee","45.to.54.years",341420,2014
"Tennessee","55.to.59.years",199068,2014
"Tennessee","60.to.64.years",183302,2014
"Tennessee","65.to.74.years",301341,2014
"Tennessee","75.to.84.years",157694,2014
"Tennessee","85.years.and.over",47824,2014
"Texas","total",5674241,2014
"Texas","15.to.24.years",52269,2014
"Texas","25.to.34.years",580470,2014
"Texas","35.to.44.years",1037298,2014
"Texas","45.to.54.years",1274149,2014
"Texas","55.to.59.years",670462,2014
"Texas","60.to.64.years",589001,2014
"Texas","65.to.74.years",868938,2014
"Texas","75.to.84.years",453610,2014
"Texas","85.years.and.over",148044,2014
"Utah","total",635163,2014
"Utah","15.to.24.years",8407,2014
"Utah","25.to.34.years",93124,2014
"Utah","35.to.44.years",133540,2014
"Utah","45.to.54.years",125784,2014
"Utah","55.to.59.years",65939,2014
"Utah","60.to.64.years",60639,2014
"Utah","65.to.74.years",85737,2014
"Utah","75.to.84.years",45417,2014
"Utah","85.years.and.over",16576,2014
"Vermont","total",180184,2014
"Vermont","15.to.24.years",1219,2014
"Vermont","25.to.34.years",13532,2014
"Vermont","35.to.44.years",25820,2014
"Vermont","45.to.54.years",39144,2014
"Vermont","55.to.59.years",24681,2014
"Vermont","60.to.64.years",23108,2014
"Vermont","65.to.74.years",32012,2014
"Vermont","75.to.84.years",15298,2014
"Vermont","85.years.and.over",5370,2014
"Virginia","total",2014812,2014
"Virginia","15.to.24.years",12054,2014
"Virginia","25.to.34.years",185998,2014
"Virginia","35.to.44.years",339027,2014
"Virginia","45.to.54.years",450671,2014
"Virginia","55.to.59.years",238391,2014
"Virginia","60.to.64.years",217838,2014
"Virginia","65.to.74.years",340649,2014
"Virginia","75.to.84.years",165410,2014
"Virginia","85.years.and.over",64774,2014
"Washington","total",1654620,2014
"Washington","15.to.24.years",11222,2014
"Washington","25.to.34.years",148120,2014
"Washington","35.to.44.years",273050,2014
"Washington","45.to.54.years",354734,2014
"Washington","55.to.59.years",203794,2014
"Washington","60.to.64.years",195568,2014
"Washington","65.to.74.years",285445,2014
"Washington","75.to.84.years",133405,2014
"Washington","85.years.and.over",49282,2014
"West Virginia","total",530755,2014
"West Virginia","15.to.24.years",4482,2014
"West Virginia","25.to.34.years",42264,2014
"West Virginia","35.to.44.years",77190,2014
"West Virginia","45.to.54.years",103659,2014
"West Virginia","55.to.59.years",59655,2014
"West Virginia","60.to.64.years",62005,2014
"West Virginia","65.to.74.years",103884,2014
"West Virginia","75.to.84.years",57508,2014
"West Virginia","85.years.and.over",20108,2014
"Wisconsin","total",1536893,2014
"Wisconsin","15.to.24.years",11981,2014
"Wisconsin","25.to.34.years",157244,2014
"Wisconsin","35.to.44.years",243369,2014
"Wisconsin","45.to.54.years",342540,2014
"Wisconsin","55.to.59.years",185480,2014
"Wisconsin","60.to.64.years",170694,2014
"Wisconsin","65.to.74.years",242905,2014
"Wisconsin","75.to.84.years",133296,2014
"Wisconsin","85.years.and.over",49384,2014
"Wyoming","total",155617,2014
"Wyoming","15.to.24.years",2098,2014
"Wyoming","25.to.34.years",19260,2014
"Wyoming","35.to.44.years",22179,2014
"Wyoming","45.to.54.years",29589,2014
"Wyoming","55.to.59.years",20047,2014
"Wyoming","60.to.64.years",19734,2014
"Wyoming","65.to.74.years",26050,2014
"Wyoming","75.to.84.years",12286,2014
"Wyoming","85.years.and.over",4374,2014
"Puerto Rico","total",837840,2014
"Puerto Rico","15.to.24.years",4431,2014
"Puerto Rico","25.to.34.years",48913,2014
"Puerto Rico","35.to.44.years",121672,2014
"Puerto Rico","45.to.54.years",163691,2014
"Puerto Rico","55.to.59.years",88522,2014
"Puerto Rico","60.to.64.years",97180,2014
"Puerto Rico","65.to.74.years",179933,2014
"Puerto Rico","75.to.84.years",101643,2014
"Puerto Rico","85.years.and.over",31855,2014
"Alabama","total",1253595,2015
"Alabama","15.to.24.years",12647,2015
"Alabama","25.to.34.years",108550,2015
"Alabama","35.to.44.years",187124,2015
"Alabama","45.to.54.years",252772,2015
"Alabama","55.to.59.years",149375,2015
"Alabama","60.to.64.years",140521,2015
"Alabama","65.to.74.years",231965,2015
"Alabama","75.to.84.years",128417,2015
"Alabama","85.years.and.over",42224,2015
"Alaska","total",159922,2015
"Alaska","15.to.24.years",2098,2015
"Alaska","25.to.34.years",18771,2015
"Alaska","35.to.44.years",27598,2015
"Alaska","45.to.54.years",36126,2015
"Alaska","55.to.59.years",21305,2015
"Alaska","60.to.64.years",20127,2015
"Alaska","65.to.74.years",22869,2015
"Alaska","75.to.84.years",8445,2015
"Alaska","85.years.and.over",2583,2015
"Arizona","total",1524828,2015
"Arizona","15.to.24.years",13349,2015
"Arizona","25.to.34.years",131836,2015
"Arizona","35.to.44.years",216042,2015
"Arizona","45.to.54.years",291714,2015
"Arizona","55.to.59.years",163392,2015
"Arizona","60.to.64.years",169323,2015
"Arizona","65.to.74.years",314608,2015
"Arizona","75.to.84.years",169122,2015
"Arizona","85.years.and.over",55442,2015
"Arkansas","total",746000,2015
"Arkansas","15.to.24.years",8493,2015
"Arkansas","25.to.34.years",72109,2015
"Arkansas","35.to.44.years",107196,2015
"Arkansas","45.to.54.years",151291,2015
"Arkansas","55.to.59.years",81751,2015
"Arkansas","60.to.64.years",80990,2015
"Arkansas","65.to.74.years",142418,2015
"Arkansas","75.to.84.years",75153,2015
"Arkansas","85.years.and.over",26599,2015
"California","total",6910823,2015
"California","15.to.24.years",35867,2015
"California","25.to.34.years",510373,2015
"California","35.to.44.years",1052000,2015
"California","45.to.54.years",1545485,2015
"California","55.to.59.years",847672,2015
"California","60.to.64.years",789680,2015
"California","65.to.74.years",1217453,2015
"California","75.to.84.years",638208,2015
"California","85.years.and.over",274085,2015
"Colorado","total",1322618,2015
"Colorado","15.to.24.years",12937,2015
"Colorado","25.to.34.years",139434,2015
"Colorado","35.to.44.years",236024,2015
"Colorado","45.to.54.years",279353,2015
"Colorado","55.to.59.years",157523,2015
"Colorado","60.to.64.years",148891,2015
"Colorado","65.to.74.years",216927,2015
"Colorado","75.to.84.years",98494,2015
"Colorado","85.years.and.over",33035,2015
"Connecticut","total",889035,2015
"Connecticut","15.to.24.years",3189,2015
"Connecticut","25.to.34.years",64042,2015
"Connecticut","35.to.44.years",132738,2015
"Connecticut","45.to.54.years",210060,2015
"Connecticut","55.to.59.years",114557,2015
"Connecticut","60.to.64.years",105592,2015
"Connecticut","65.to.74.years",150091,2015
"Connecticut","75.to.84.years",76065,2015
"Connecticut","85.years.and.over",32701,2015
"Delaware","total",249681,2015
"Delaware","15.to.24.years",2139,2015
"Delaware","25.to.34.years",20422,2015
"Delaware","35.to.44.years",33101,2015
"Delaware","45.to.54.years",54810,2015
"Delaware","55.to.59.years",29040,2015
"Delaware","60.to.64.years",29518,2015
"Delaware","65.to.74.years",48780,2015
"Delaware","75.to.84.years",23523,2015
"Delaware","85.years.and.over",8348,2015
"District of Columbia","total",112555,2015
"District of Columbia","15.to.24.years",141,2015
"District of Columbia","25.to.34.years",15038,2015
"District of Columbia","35.to.44.years",22811,2015
"District of Columbia","45.to.54.years",22575,2015
"District of Columbia","55.to.59.years",11382,2015
"District of Columbia","60.to.64.years",9903,2015
"District of Columbia","65.to.74.years",17258,2015
"District of Columbia","75.to.84.years",8805,2015
"District of Columbia","85.years.and.over",4642,2015
"Florida","total",4760071,2015
"Florida","15.to.24.years",26827,2015
"Florida","25.to.34.years",301144,2015
"Florida","35.to.44.years",588568,2015
"Florida","45.to.54.years",905168,2015
"Florida","55.to.59.years",517609,2015
"Florida","60.to.64.years",544876,2015
"Florida","65.to.74.years",1039935,2015
"Florida","75.to.84.years",601240,2015
"Florida","85.years.and.over",234704,2015
"Georgia","total",2261166,2015
"Georgia","15.to.24.years",17734,2015
"Georgia","25.to.34.years",197497,2015
"Georgia","35.to.44.years",379470,2015
"Georgia","45.to.54.years",522202,2015
"Georgia","55.to.59.years",262425,2015
"Georgia","60.to.64.years",247108,2015
"Georgia","65.to.74.years",397953,2015
"Georgia","75.to.84.years",181917,2015
"Georgia","85.years.and.over",54860,2015
"Hawaii","total",252435,2015
"Hawaii","15.to.24.years",978,2015
"Hawaii","25.to.34.years",14226,2015
"Hawaii","35.to.44.years",31355,2015
"Hawaii","45.to.54.years",47206,2015
"Hawaii","55.to.59.years",31905,2015
"Hawaii","60.to.64.years",31687,2015
"Hawaii","65.to.74.years",54781,2015
"Hawaii","75.to.84.years",26332,2015
"Hawaii","85.years.and.over",13965,2015
"Idaho","total",411958,2015
"Idaho","15.to.24.years",4404,2015
"Idaho","25.to.34.years",43004,2015
"Idaho","35.to.44.years",68455,2015
"Idaho","45.to.54.years",78779,2015
"Idaho","55.to.59.years",42636,2015
"Idaho","60.to.64.years",48380,2015
"Idaho","65.to.74.years",74094,2015
"Idaho","75.to.84.years",40045,2015
"Idaho","85.years.and.over",12161,2015
"Illinois","total",3129641,2015
"Illinois","15.to.24.years",21154,2015
"Illinois","25.to.34.years",291497,2015
"Illinois","35.to.44.years",516058,2015
"Illinois","45.to.54.years",686016,2015
"Illinois","55.to.59.years",366050,2015
"Illinois","60.to.64.years",348625,2015
"Illinois","65.to.74.years",509894,2015
"Illinois","75.to.84.years",273770,2015
"Illinois","85.years.and.over",116577,2015
"Indiana","total",1714880,2015
"Indiana","15.to.24.years",20203,2015
"Indiana","25.to.34.years",176772,2015
"Indiana","35.to.44.years",275931,2015
"Indiana","45.to.54.years",361289,2015
"Indiana","55.to.59.years",202541,2015
"Indiana","60.to.64.years",187638,2015
"Indiana","65.to.74.years",283399,2015
"Indiana","75.to.84.years",152578,2015
"Indiana","85.years.and.over",54529,2015
"Iowa","total",881480,2015
"Iowa","15.to.24.years",11878,2015
"Iowa","25.to.34.years",100465,2015
"Iowa","35.to.44.years",138135,2015
"Iowa","45.to.54.years",178260,2015
"Iowa","55.to.59.years",96283,2015
"Iowa","60.to.64.years",100461,2015
"Iowa","65.to.74.years",141266,2015
"Iowa","75.to.84.years",81089,2015
"Iowa","85.years.and.over",33643,2015
"Kansas","total",738336,2015
"Kansas","15.to.24.years",8305,2015
"Kansas","25.to.34.years",85094,2015
"Kansas","35.to.44.years",119151,2015
"Kansas","45.to.54.years",145940,2015
"Kansas","55.to.59.years",87853,2015
"Kansas","60.to.64.years",84161,2015
"Kansas","65.to.74.years",115799,2015
"Kansas","75.to.84.years",67130,2015
"Kansas","85.years.and.over",24903,2015
"Kentucky","total",1138253,2015
"Kentucky","15.to.24.years",11071,2015
"Kentucky","25.to.34.years",108918,2015
"Kentucky","35.to.44.years",173010,2015
"Kentucky","45.to.54.years",232242,2015
"Kentucky","55.to.59.years",135213,2015
"Kentucky","60.to.64.years",127479,2015
"Kentucky","65.to.74.years",206522,2015
"Kentucky","75.to.84.years",106625,2015
"Kentucky","85.years.and.over",37173,2015
"Louisiana","total",1122294,2015
"Louisiana","15.to.24.years",11081,2015
"Louisiana","25.to.34.years",115673,2015
"Louisiana","35.to.44.years",170253,2015
"Louisiana","45.to.54.years",223224,2015
"Louisiana","55.to.59.years",132145,2015
"Louisiana","60.to.64.years",130542,2015
"Louisiana","65.to.74.years",196049,2015
"Louisiana","75.to.84.years",106036,2015
"Louisiana","85.years.and.over",37291,2015
"Maine","total",387101,2015
"Maine","15.to.24.years",1989,2015
"Maine","25.to.34.years",31430,2015
"Maine","35.to.44.years",53436,2015
"Maine","45.to.54.years",81928,2015
"Maine","55.to.59.years",50446,2015
"Maine","60.to.64.years",47963,2015
"Maine","65.to.74.years",74818,2015
"Maine","75.to.84.years",33183,2015
"Maine","85.years.and.over",11908,2015
"Maryland","total",1436159,2015
"Maryland","15.to.24.years",6324,2015
"Maryland","25.to.34.years",124695,2015
"Maryland","35.to.44.years",230029,2015
"Maryland","45.to.54.years",332227,2015
"Maryland","55.to.59.years",184522,2015
"Maryland","60.to.64.years",159513,2015
"Maryland","65.to.74.years",239055,2015
"Maryland","75.to.84.years",117991,2015
"Maryland","85.years.and.over",41803,2015
"Massachusetts","total",1579953,2015
"Massachusetts","15.to.24.years",5403,2015
"Massachusetts","25.to.34.years",119759,2015
"Massachusetts","35.to.44.years",242477,2015
"Massachusetts","45.to.54.years",370893,2015
"Massachusetts","55.to.59.years",201132,2015
"Massachusetts","60.to.64.years",182604,2015
"Massachusetts","65.to.74.years",268413,2015
"Massachusetts","75.to.84.years",129886,2015
"Massachusetts","85.years.and.over",59386,2015
"Michigan","total",2717217,2015
"Michigan","15.to.24.years",28132,2015
"Michigan","25.to.34.years",247587,2015
"Michigan","35.to.44.years",409513,2015
"Michigan","45.to.54.years",570521,2015
"Michigan","55.to.59.years",330450,2015
"Michigan","60.to.64.years",314514,2015
"Michigan","65.to.74.years",465823,2015
"Michigan","75.to.84.years",254658,2015
"Michigan","85.years.and.over",96019,2015
"Minnesota","total",1523273,2015
"Minnesota","15.to.24.years",15422,2015
"Minnesota","25.to.34.years",179570,2015
"Minnesota","35.to.44.years",253124,2015
"Minnesota","45.to.54.years",332207,2015
"Minnesota","55.to.59.years",181234,2015
"Minnesota","60.to.64.years",167573,2015
"Minnesota","65.to.74.years",233472,2015
"Minnesota","75.to.84.years",120125,2015
"Minnesota","85.years.and.over",40546,2015
"Mississippi","total",744203,2015
"Mississippi","15.to.24.years",7298,2015
"Mississippi","25.to.34.years",65576,2015
"Mississippi","35.to.44.years",119170,2015
"Mississippi","45.to.54.years",143905,2015
"Mississippi","55.to.59.years",86970,2015
"Mississippi","60.to.64.years",83231,2015
"Mississippi","65.to.74.years",138488,2015
"Mississippi","75.to.84.years",74175,2015
"Mississippi","85.years.and.over",25390,2015
"Missouri","total",1570137,2015
"Missouri","15.to.24.years",16157,2015
"Missouri","25.to.34.years",158233,2015
"Missouri","35.to.44.years",236544,2015
"Missouri","45.to.54.years",319881,2015
"Missouri","55.to.59.years",187391,2015
"Missouri","60.to.64.years",172240,2015
"Missouri","65.to.74.years",276247,2015
"Missouri","75.to.84.years",150072,2015
"Missouri","85.years.and.over",53372,2015
"Montana","total",276490,2015
"Montana","15.to.24.years",3119,2015
"Montana","25.to.34.years",24271,2015
"Montana","35.to.44.years",40755,2015
"Montana","45.to.54.years",49782,2015
"Montana","55.to.59.years",34032,2015
"Montana","60.to.64.years",37386,2015
"Montana","65.to.74.years",53050,2015
"Montana","75.to.84.years",26160,2015
"Montana","85.years.and.over",7935,2015
"Nebraska","total",490394,2015
"Nebraska","15.to.24.years",6734,2015
"Nebraska","25.to.34.years",59258,2015
"Nebraska","35.to.44.years",80208,2015
"Nebraska","45.to.54.years",94484,2015
"Nebraska","55.to.59.years",56497,2015
"Nebraska","60.to.64.years",53098,2015
"Nebraska","65.to.74.years",80273,2015
"Nebraska","75.to.84.years",42781,2015
"Nebraska","85.years.and.over",17061,2015
"Nevada","total",562960,2015
"Nevada","15.to.24.years",5280,2015
"Nevada","25.to.34.years",52609,2015
"Nevada","35.to.44.years",88856,2015
"Nevada","45.to.54.years",113178,2015
"Nevada","55.to.59.years",61329,2015
"Nevada","60.to.64.years",64536,2015
"Nevada","65.to.74.years",108174,2015
"Nevada","75.to.84.years",53871,2015
"Nevada","85.years.and.over",15127,2015
"New Hampshire","total",366739,2015
"New Hampshire","15.to.24.years",2447,2015
"New Hampshire","25.to.34.years",28045,2015
"New Hampshire","35.to.44.years",51941,2015
"New Hampshire","45.to.54.years",86220,2015
"New Hampshire","55.to.59.years",52109,2015
"New Hampshire","60.to.64.years",43278,2015
"New Hampshire","65.to.74.years",64763,2015
"New Hampshire","75.to.84.years",27801,2015
"New Hampshire","85.years.and.over",10135,2015
"New Jersey","total",2009034,2015
"New Jersey","15.to.24.years",6936,2015
"New Jersey","25.to.34.years",127632,2015
"New Jersey","35.to.44.years",315441,2015
"New Jersey","45.to.54.years",485393,2015
"New Jersey","55.to.59.years",255704,2015
"New Jersey","60.to.64.years",222139,2015
"New Jersey","65.to.74.years",337885,2015
"New Jersey","75.to.84.years",177045,2015
"New Jersey","85.years.and.over",80859,2015
"New Mexico","total",513843,2015
"New Mexico","15.to.24.years",5863,2015
"New Mexico","25.to.34.years",42798,2015
"New Mexico","35.to.44.years",76190,2015
"New Mexico","45.to.54.years",95519,2015
"New Mexico","55.to.59.years",63066,2015
"New Mexico","60.to.64.years",59968,2015
"New Mexico","65.to.74.years",100159,2015
"New Mexico","75.to.84.years",52915,2015
"New Mexico","85.years.and.over",17365,2015
"New York","total",3838902,2015
"New York","15.to.24.years",17131,2015
"New York","25.to.34.years",263308,2015
"New York","35.to.44.years",574433,2015
"New York","45.to.54.years",876127,2015
"New York","55.to.59.years",491027,2015
"New York","60.to.64.years",449090,2015
"New York","65.to.74.years",667800,2015
"New York","75.to.84.years",347422,2015
"New York","85.years.and.over",152564,2015
"North Carolina","total",2455141,2015
"North Carolina","15.to.24.years",18977,2015
"North Carolina","25.to.34.years",213489,2015
"North Carolina","35.to.44.years",393278,2015
"North Carolina","45.to.54.years",514812,2015
"North Carolina","55.to.59.years",283900,2015
"North Carolina","60.to.64.years",271981,2015
"North Carolina","65.to.74.years",452072,2015
"North Carolina","75.to.84.years",231697,2015
"North Carolina","85.years.and.over",74935,2015
"North Dakota","total",193342,2015
"North Dakota","15.to.24.years",4532,2015
"North Dakota","25.to.34.years",25107,2015
"North Dakota","35.to.44.years",30568,2015
"North Dakota","45.to.54.years",37843,2015
"North Dakota","55.to.59.years",22365,2015
"North Dakota","60.to.64.years",21567,2015
"North Dakota","65.to.74.years",28803,2015
"North Dakota","75.to.84.years",16010,2015
"North Dakota","85.years.and.over",6547,2015
"Ohio","total",3013093,2015
"Ohio","15.to.24.years",21634,2015
"Ohio","25.to.34.years",282526,2015
"Ohio","35.to.44.years",453938,2015
"Ohio","45.to.54.years",624777,2015
"Ohio","55.to.59.years",357689,2015
"Ohio","60.to.64.years",350723,2015
"Ohio","65.to.74.years",522623,2015
"Ohio","75.to.84.years",282215,2015
"Ohio","85.years.and.over",116968,2015
"Oklahoma","total",957858,2015
"Oklahoma","15.to.24.years",12477,2015
"Oklahoma","25.to.34.years",103700,2015
"Oklahoma","35.to.44.years",150098,2015
"Oklahoma","45.to.54.years",181210,2015
"Oklahoma","55.to.59.years",108050,2015
"Oklahoma","60.to.64.years",105238,2015
"Oklahoma","65.to.74.years",170933,2015
"Oklahoma","75.to.84.years",95494,2015
"Oklahoma","85.years.and.over",30658,2015
"Oregon","total",948891,2015
"Oregon","15.to.24.years",6322,2015
"Oregon","25.to.34.years",75925,2015
"Oregon","35.to.44.years",143596,2015
"Oregon","45.to.54.years",179539,2015
"Oregon","55.to.59.years",105381,2015
"Oregon","60.to.64.years",123841,2015
"Oregon","65.to.74.years",193452,2015
"Oregon","75.to.84.years",89294,2015
"Oregon","85.years.and.over",31541,2015
"Pennsylvania","total",3405756,2015
"Pennsylvania","15.to.24.years",19676,2015
"Pennsylvania","25.to.34.years",291033,2015
"Pennsylvania","35.to.44.years",502074,2015
"Pennsylvania","45.to.54.years",729670,2015
"Pennsylvania","55.to.59.years",423685,2015
"Pennsylvania","60.to.64.years",396735,2015
"Pennsylvania","65.to.74.years",589969,2015
"Pennsylvania","75.to.84.years",322472,2015
"Pennsylvania","85.years.and.over",130442,2015
"Rhode Island","total",240618,2015
"Rhode Island","15.to.24.years",775,2015
"Rhode Island","25.to.34.years",18959,2015
"Rhode Island","35.to.44.years",34685,2015
"Rhode Island","45.to.54.years",54151,2015
"Rhode Island","55.to.59.years",32870,2015
"Rhode Island","60.to.64.years",27018,2015
"Rhode Island","65.to.74.years",41946,2015
"Rhode Island","75.to.84.years",21383,2015
"Rhode Island","85.years.and.over",8831,2015
"South Carolina","total",1265627,2015
"South Carolina","15.to.24.years",12399,2015
"South Carolina","25.to.34.years",112440,2015
"South Carolina","35.to.44.years",184940,2015
"South Carolina","45.to.54.years",254348,2015
"South Carolina","55.to.59.years",145494,2015
"South Carolina","60.to.64.years",145764,2015
"South Carolina","65.to.74.years",249456,2015
"South Carolina","75.to.84.years",121074,2015
"South Carolina","85.years.and.over",39712,2015
"South Dakota","total",231452,2015
"South Dakota","15.to.24.years",3784,2015
"South Dakota","25.to.34.years",30092,2015
"South Dakota","35.to.44.years",36539,2015
"South Dakota","45.to.54.years",42690,2015
"South Dakota","55.to.59.years",28631,2015
"South Dakota","60.to.64.years",27059,2015
"South Dakota","65.to.74.years",36320,2015
"South Dakota","75.to.84.years",19108,2015
"South Dakota","85.years.and.over",7229,2015
"Tennessee","total",1665498,2015
"Tennessee","15.to.24.years",16196,2015
"Tennessee","25.to.34.years",155119,2015
"Tennessee","35.to.44.years",254218,2015
"Tennessee","45.to.54.years",339198,2015
"Tennessee","55.to.59.years",191102,2015
"Tennessee","60.to.64.years",188101,2015
"Tennessee","65.to.74.years",312518,2015
"Tennessee","75.to.84.years",156342,2015
"Tennessee","85.years.and.over",52704,2015
"Texas","total",5752826,2015
"Texas","15.to.24.years",52441,2015
"Texas","25.to.34.years",585389,2015
"Texas","35.to.44.years",1058298,2015
"Texas","45.to.54.years",1278109,2015
"Texas","55.to.59.years",669198,2015
"Texas","60.to.64.years",601672,2015
"Texas","65.to.74.years",899901,2015
"Texas","75.to.84.years",457039,2015
"Texas","85.years.and.over",150779,2015
"Utah","total",641215,2015
"Utah","15.to.24.years",11511,2015
"Utah","25.to.34.years",86150,2015
"Utah","35.to.44.years",136975,2015
"Utah","45.to.54.years",121378,2015
"Utah","55.to.59.years",64234,2015
"Utah","60.to.64.years",63058,2015
"Utah","65.to.74.years",92454,2015
"Utah","75.to.84.years",47505,2015
"Utah","85.years.and.over",17950,2015
"Vermont","total",180212,2015
"Vermont","15.to.24.years",1308,2015
"Vermont","25.to.34.years",11567,2015
"Vermont","35.to.44.years",22792,2015
"Vermont","45.to.54.years",39791,2015
"Vermont","55.to.59.years",24113,2015
"Vermont","60.to.64.years",24168,2015
"Vermont","65.to.74.years",34143,2015
"Vermont","75.to.84.years",15513,2015
"Vermont","85.years.and.over",6817,2015
"Virginia","total",2019869,2015
"Virginia","15.to.24.years",10638,2015
"Virginia","25.to.34.years",182904,2015
"Virginia","35.to.44.years",327875,2015
"Virginia","45.to.54.years",453360,2015
"Virginia","55.to.59.years",233815,2015
"Virginia","60.to.64.years",223424,2015
"Virginia","65.to.74.years",352039,2015
"Virginia","75.to.84.years",173237,2015
"Virginia","85.years.and.over",62577,2015
"Washington","total",1703269,2015
"Washington","15.to.24.years",11470,2015
"Washington","25.to.34.years",160715,2015
"Washington","35.to.44.years",268914,2015
"Washington","45.to.54.years",367874,2015
"Washington","55.to.59.years",205512,2015
"Washington","60.to.64.years",199197,2015
"Washington","65.to.74.years",305104,2015
"Washington","75.to.84.years",134859,2015
"Washington","85.years.and.over",49624,2015
"West Virginia","total",531151,2015
"West Virginia","15.to.24.years",4555,2015
"West Virginia","25.to.34.years",40422,2015
"West Virginia","35.to.44.years",80305,2015
"West Virginia","45.to.54.years",97237,2015
"West Virginia","55.to.59.years",58341,2015
"West Virginia","60.to.64.years",67310,2015
"West Virginia","65.to.74.years",103774,2015
"West Virginia","75.to.84.years",56803,2015
"West Virginia","85.years.and.over",22404,2015
"Wisconsin","total",1549143,2015
"Wisconsin","15.to.24.years",13338,2015
"Wisconsin","25.to.34.years",149252,2015
"Wisconsin","35.to.44.years",246758,2015
"Wisconsin","45.to.54.years",332544,2015
"Wisconsin","55.to.59.years",191575,2015
"Wisconsin","60.to.64.years",174518,2015
"Wisconsin","65.to.74.years",258263,2015
"Wisconsin","75.to.84.years",132928,2015
"Wisconsin","85.years.and.over",49967,2015
"Wyoming","total",155575,2015
"Wyoming","15.to.24.years",2608,2015
"Wyoming","25.to.34.years",17815,2015
"Wyoming","35.to.44.years",25735,2015
"Wyoming","45.to.54.years",28066,2015
"Wyoming","55.to.59.years",20202,2015
"Wyoming","60.to.64.years",18705,2015
"Wyoming","65.to.74.years",25504,2015
"Wyoming","75.to.84.years",12321,2015
"Wyoming","85.years.and.over",4619,2015
"Puerto Rico","total",836820,2015
"Puerto Rico","15.to.24.years",3863,2015
"Puerto Rico","25.to.34.years",46941,2015
"Puerto Rico","35.to.44.years",120694,2015
"Puerto Rico","45.to.54.years",159888,2015
"Puerto Rico","55.to.59.years",88000,2015
"Puerto Rico","60.to.64.years",97885,2015
"Puerto Rico","65.to.74.years",180393,2015
"Puerto Rico","75.to.84.years",104445,2015
"Puerto Rico","85.years.and.over",34711,2015
"Alabama","total",1268138,2016
"Alabama","15.to.24.years",12368,2016
"Alabama","25.to.34.years",109118,2016
"Alabama","35.to.44.years",197498,2016
"Alabama","45.to.54.years",251023,2016
"Alabama","55.to.59.years",145035,2016
"Alabama","60.to.64.years",143354,2016
"Alabama","65.to.74.years",237001,2016
"Alabama","75.to.84.years",132351,2016
"Alabama","85.years.and.over",40390,2016
"Alaska","total",160215,2016
"Alaska","15.to.24.years",1564,2016
"Alaska","25.to.34.years",17932,2016
"Alaska","35.to.44.years",28472,2016
"Alaska","45.to.54.years",32981,2016
"Alaska","55.to.59.years",23980,2016
"Alaska","60.to.64.years",18562,2016
"Alaska","65.to.74.years",25133,2016
"Alaska","75.to.84.years",8872,2016
"Alaska","85.years.and.over",2719,2016
"Arizona","total",1593014,2016
"Arizona","15.to.24.years",13108,2016
"Arizona","25.to.34.years",137384,2016
"Arizona","35.to.44.years",228163,2016
"Arizona","45.to.54.years",290928,2016
"Arizona","55.to.59.years",165432,2016
"Arizona","60.to.64.years",184369,2016
