"NAME","Age_Range","Total","year"
"Arizona","total",927771,2019
"Arizona","15.to.24.years",92540,2019
"Arizona","25.to.34.years",237925,2019
"Arizona","35.to.44.years",188253,2019
"Arizona","45.to.54.years",145205,2019
"Arizona","55.to.59.years",65702,2019
"Arizona","60.to.64.years",53133,2019
"Arizona","65.to.74.years",79892,2019
"Arizona","75.to.84.years",42788,2019
"Arizona","85.years.and.over",22333,2019
"Arkansas","total",401838,2019
"Arkansas","15.to.24.years",45789,2019
"Arkansas","25.to.34.years",102885,2019
"Arkansas","35.to.44.years",73100,2019
"Arkansas","45.to.54.years",59092,2019
"Arkansas","55.to.59.years",30416,2019
"Arkansas","60.to.64.years",28230,2019
"Arkansas","65.to.74.years",34027,2019
"Arkansas","75.to.84.years",17993,2019
"Arkansas","85.years.and.over",10306,2019
"California","total",5939131,2019
"California","15.to.24.years",325999,2019
"California","25.to.34.years",1486824,2019
"California","35.to.44.years",1341087,2019
"California","45.to.54.years",1067099,2019
"California","55.to.59.years",439794,2019
"California","60.to.64.years",372838,2019
"California","65.to.74.years",510923,2019
"California","75.to.84.years",256608,2019
"California","85.years.and.over",137959,2019
"Colorado","total",763191,2019
"Colorado","15.to.24.years",87168,2019
"Colorado","25.to.34.years",234761,2019
"Colorado","35.to.44.years",150731,2019
"Colorado","45.to.54.years",104853,2019
"Colorado","55.to.59.years",42090,2019
"Colorado","60.to.64.years",44599,2019
"Colorado","65.to.74.years",52410,2019
"Colorado","75.to.84.years",25962,2019
"Colorado","85.years.and.over",20617,2019
"Connecticut","total",481572,2019
"Connecticut","15.to.24.years",29653,2019
"Connecticut","25.to.34.years",108343,2019
"Connecticut","35.to.44.years",97117,2019
"Connecticut","45.to.54.years",77256,2019
"Connecticut","55.to.59.years",40432,2019
"Connecticut","60.to.64.years",35652,2019
"Connecticut","65.to.74.years",48709,2019
"Connecticut","75.to.84.years",27057,2019
"Connecticut","85.years.and.over",17353,2019
"Delaware","total",111736,2019
"Delaware","15.to.24.years",8394,2019
"Delaware","25.to.34.years",31848,2019
"Delaware","35.to.44.years",20033,2019
"Delaware","45.to.54.years",17949,2019
"Delaware","55.to.59.years",8154,2019
"Delaware","60.to.64.years",8037,2019
"Delaware","65.to.74.years",8213,2019
"Delaware","75.to.84.years",6695,2019
"Delaware","85.years.and.over",2413,2019
"District of Columbia","total",170582,2019
"District of Columbia","15.to.24.years",9370,2019
"District of Columbia","25.to.34.years",61428,2019
"District of Columbia","35.to.44.years",31035,2019
"District of Columbia","45.to.54.years",23043,2019
"District of Columbia","55.to.59.years",12086,2019
"District of Columbia","60.to.64.years",9497,2019
"District of Columbia","65.to.74.years",14611,2019
"District of Columbia","75.to.84.years",7033,2019
"District of Columbia","85.years.and.over",2479,2019
"Florida","total",2668313,2019
"Florida","15.to.24.years",163833,2019
"Florida","25.to.34.years",625684,2019
"Florida","35.to.44.years",566851,2019
"Florida","45.to.54.years",471961,2019
"Florida","55.to.59.years",207403,2019
"Florida","60.to.64.years",175662,2019
"Florida","65.to.74.years",245125,2019
"Florida","75.to.84.years",136991,2019
"Florida","85.years.and.over",74803,2019
"Georgia","total",1382142,2019
"Georgia","15.to.24.years",118483,2019
"Georgia","25.to.34.years",377820,2019
"Georgia","35.to.44.years",299777,2019
"Georgia","45.to.54.years",222086,2019
"Georgia","55.to.59.years",91668,2019
"Georgia","60.to.64.years",85572,2019
"Georgia","65.to.74.years",114379,2019
"Georgia","75.to.84.years",49821,2019
"Georgia","85.years.and.over",22536,2019
"Hawaii","total",185339,2019
"Hawaii","15.to.24.years",11291,2019
"Hawaii","25.to.34.years",42489,2019
"Hawaii","35.to.44.years",43772,2019
"Hawaii","45.to.54.years",26698,2019
"Hawaii","55.to.59.years",12519,2019
"Hawaii","60.to.64.years",13806,2019
"Hawaii","65.to.74.years",20972,2019
"Hawaii","75.to.84.years",10402,2019
"Hawaii","85.years.and.over",3390,2019
"Idaho","total",186472,2019
"Idaho","15.to.24.years",26836,2019
"Idaho","25.to.34.years",51421,2019
"Idaho","35.to.44.years",32049,2019
"Idaho","45.to.54.years",25534,2019
"Idaho","55.to.59.years",11753,2019
"Idaho","60.to.64.years",10326,2019
"Idaho","65.to.74.years",14760,2019
"Idaho","75.to.84.years",9397,2019
"Idaho","85.years.and.over",4396,2019
"Illinois","total",1654139,2019
"Illinois","15.to.24.years",145754,2019
"Illinois","25.to.34.years",439731,2019
"Illinois","35.to.44.years",316446,2019
"Illinois","45.to.54.years",239495,2019
"Illinois","55.to.59.years",120165,2019
"Illinois","60.to.64.years",109060,2019
"Illinois","65.to.74.years",149606,2019
"Illinois","75.to.84.years",82312,2019
"Illinois","85.years.and.over",51570,2019
"Indiana","total",797282,2019
"Indiana","15.to.24.years",95539,2019
"Indiana","25.to.34.years",200927,2019
"Indiana","35.to.44.years",147298,2019
"Indiana","45.to.54.years",119796,2019
"Indiana","55.to.59.years",58844,2019
"Indiana","60.to.64.years",50867,2019
"Indiana","65.to.74.years",66049,2019
"Indiana","75.to.84.years",36736,2019
"Indiana","85.years.and.over",21226,2019
"Iowa","total",379341,2019
"Iowa","15.to.24.years",59728,2019
"Iowa","25.to.34.years",99320,2019
"Iowa","35.to.44.years",59703,2019
"Iowa","45.to.54.years",45913,2019
"Iowa","55.to.59.years",24640,2019
"Iowa","60.to.64.years",21982,2019
"Iowa","65.to.74.years",30088,2019
"Iowa","75.to.84.years",19943,2019
"Iowa","85.years.and.over",18024,2019
"Kansas","total",381763,2019
"Kansas","15.to.24.years",58721,2019
"Kansas","25.to.34.years",95657,2019
"Kansas","35.to.44.years",68326,2019
"Kansas","45.to.54.years",49912,2019
"Kansas","55.to.59.years",22721,2019
"Kansas","60.to.64.years",24519,2019
"Kansas","65.to.74.years",30148,2019
"Kansas","75.to.84.years",18993,2019
"Kansas","85.years.and.over",12766,2019
"Kentucky","total",576908,2019
"Kentucky","15.to.24.years",67965,2019
"Kentucky","25.to.34.years",142530,2019
"Kentucky","35.to.44.years",102198,2019
"Kentucky","45.to.54.years",87832,2019
"Kentucky","55.to.59.years",48700,2019
"Kentucky","60.to.64.years",40299,2019
"Kentucky","65.to.74.years",52550,2019
"Kentucky","75.to.84.years",23183,2019
"Kentucky","85.years.and.over",11651,2019
"Louisiana","total",583424,2019
"Louisiana","15.to.24.years",50066,2019
"Louisiana","25.to.34.years",154083,2019
"Louisiana","35.to.44.years",117392,2019
"Louisiana","45.to.54.years",89986,2019
"Louisiana","55.to.59.years",41119,2019
"Louisiana","60.to.64.years",41150,2019
"Louisiana","65.to.74.years",54956,2019
"Louisiana","75.to.84.years",25533,2019
"Louisiana","85.years.and.over",9139,2019
"Maine","total",159499,2019
"Maine","15.to.24.years",12317,2019
"Maine","25.to.34.years",39087,2019
"Maine","35.to.44.years",23491,2019
"Maine","45.to.54.years",21708,2019
"Maine","55.to.59.years",12036,2019
"Maine","60.to.64.years",11616,2019
"Maine","65.to.74.years",19431,2019
"Maine","75.to.84.years",12849,2019
"Maine","85.years.and.over",6964,2019
"Maryland","total",738599,2019
"Maryland","15.to.24.years",41315,2019
"Maryland","25.to.34.years",180130,2019
"Maryland","35.to.44.years",154708,2019
"Maryland","45.to.54.years",121731,2019
"Maryland","55.to.59.years",52234,2019
"Maryland","60.to.64.years",54325,2019
"Maryland","65.to.74.years",69931,2019
"Maryland","75.to.84.years",42260,2019
"Maryland","85.years.and.over",21965,2019
"Massachusetts","total",1002933,2019
"Massachusetts","15.to.24.years",63049,2019
"Massachusetts","25.to.34.years",262273,2019
"Massachusetts","35.to.44.years",184650,2019
"Massachusetts","45.to.54.years",148494,2019
"Massachusetts","55.to.59.years",72394,2019
"Massachusetts","60.to.64.years",67186,2019
"Massachusetts","65.to.74.years",109926,2019
"Massachusetts","75.to.84.years",57778,2019
"Massachusetts","85.years.and.over",37183,2019
"Michigan","total",1128685,2019
"Michigan","15.to.24.years",120380,2019
"Michigan","25.to.34.years",277297,2019
"Michigan","35.to.44.years",191723,2019
"Michigan","45.to.54.years",173216,2019
"Michigan","55.to.59.years",84271,2019
"Michigan","60.to.64.years",78351,2019
"Michigan","65.to.74.years",108411,2019
"Michigan","75.to.84.years",54160,2019
"Michigan","85.years.and.over",40876,2019
"Minnesota","total",624172,2019
"Minnesota","15.to.24.years",69917,2019
"Minnesota","25.to.34.years",167813,2019
"Minnesota","35.to.44.years",108085,2019
"Minnesota","45.to.54.years",74217,2019
"Minnesota","55.to.59.years",41602,2019
"Minnesota","60.to.64.years",37728,2019
"Minnesota","65.to.74.years",55718,2019
"Minnesota","75.to.84.years",39659,2019
"Minnesota","85.years.and.over",29433,2019
"Mississippi","total",359578,2019
"Mississippi","15.to.24.years",31555,2019
"Mississippi","25.to.34.years",86810,2019
"Mississippi","35.to.44.years",75570,2019
"Mississippi","45.to.54.years",55638,2019
"Mississippi","55.to.59.years",29959,2019
"Mississippi","60.to.64.years",25827,2019
"Mississippi","65.to.74.years",34070,2019
"Mississippi","75.to.84.years",14741,2019
"Mississippi","85.years.and.over",5408,2019
"Missouri","total",808318,2019
"Missouri","15.to.24.years",93075,2019
"Missouri","25.to.34.years",210661,2019
"Missouri","35.to.44.years",148089,2019
"Missouri","45.to.54.years",108313,2019
"Missouri","55.to.59.years",55862,2019
"Missouri","60.to.64.years",55073,2019
"Missouri","65.to.74.years",74034,2019
"Missouri","75.to.84.years",41706,2019
"Missouri","85.years.and.over",21505,2019
"Montana","total",136195,2019
"Montana","15.to.24.years",20315,2019
"Montana","25.to.34.years",35610,2019
"Montana","35.to.44.years",23489,2019
"Montana","45.to.54.years",15923,2019
"Montana","55.to.59.years",9423,2019
"Montana","60.to.64.years",7423,2019
"Montana","65.to.74.years",12143,2019
"Montana","75.to.84.years",7581,2019
"Montana","85.years.and.over",4288,2019
"Nebraska","total",260074,2019
"Nebraska","15.to.24.years",40915,2019
"Nebraska","25.to.34.years",67549,2019
"Nebraska","35.to.44.years",42077,2019
"Nebraska","45.to.54.years",32086,2019
"Nebraska","55.to.59.years",17768,2019
"Nebraska","60.to.64.years",16040,2019
"Nebraska","65.to.74.years",20878,2019
"Nebraska","75.to.84.years",12876,2019
"Nebraska","85.years.and.over",9885,2019
"Nevada","total",496039,2019
"Nevada","15.to.24.years",37497,2019
"Nevada","25.to.34.years",115076,2019
"Nevada","35.to.44.years",105028,2019
"Nevada","45.to.54.years",84098,2019
"Nevada","55.to.59.years",38162,2019
"Nevada","60.to.64.years",32761,2019
"Nevada","65.to.74.years",53851,2019
"Nevada","75.to.84.years",22235,2019
"Nevada","85.years.and.over",7331,2019
"New Hampshire","total",157230,2019
"New Hampshire","15.to.24.years",11340,2019
"New Hampshire","25.to.34.years",38105,2019
"New Hampshire","35.to.44.years",24873,2019
"New Hampshire","45.to.54.years",21938,2019
"New Hampshire","55.to.59.years",12620,2019
"New Hampshire","60.to.64.years",12963,2019
"New Hampshire","65.to.74.years",16556,2019
"New Hampshire","75.to.84.years",12544,2019
"New Hampshire","85.years.and.over",6291,2019
"New Jersey","total",1204466,2019
"New Jersey","15.to.24.years",44417,2019
"New Jersey","25.to.34.years",274708,2019
"New Jersey","35.to.44.years",259224,2019
"New Jersey","45.to.54.years",211293,2019
"New Jersey","55.to.59.years",95634,2019
"New Jersey","60.to.64.years",88569,2019
"New Jersey","65.to.74.years",122584,2019
"New Jersey","75.to.84.years",69359,2019
"New Jersey","85.years.and.over",38678,2019
"New Mexico","total",253368,2019
"New Mexico","15.to.24.years",24866,2019
"New Mexico","25.to.34.years",65845,2019
"New Mexico","35.to.44.years",50125,2019
"New Mexico","45.to.54.years",36284,2019
"New Mexico","55.to.59.years",15478,2019
"New Mexico","60.to.64.years",17842,2019
"New Mexico","65.to.74.years",26924,2019
"New Mexico","75.to.84.years",9661,2019
"New Mexico","85.years.and.over",6343,2019
"New York","total",3461296,2019
"New York","15.to.24.years",177262,2019
"New York","25.to.34.years",813776,2019
"New York","35.to.44.years",651022,2019
"New York","45.to.54.years",560155,2019
"New York","55.to.59.years",274976,2019
"New York","60.to.64.years",260131,2019
"New York","65.to.74.years",382633,2019
"New York","75.to.84.years",230619,2019
"New York","85.years.and.over",110722,2019
"North Carolina","total",1403639,2019
"North Carolina","15.to.24.years",132255,2019
"North Carolina","25.to.34.years",373775,2019
"North Carolina","35.to.44.years",278852,2019
"North Carolina","45.to.54.years",222925,2019
"North Carolina","55.to.59.years",99656,2019
"North Carolina","60.to.64.years",90556,2019
"North Carolina","65.to.74.years",120857,2019
"North Carolina","75.to.84.years",55660,2019
"North Carolina","85.years.and.over",29103,2019
"North Dakota","total",125108,2019
"North Dakota","15.to.24.years",22714,2019
"North Dakota","25.to.34.years",38010,2019
"North Dakota","35.to.44.years",19816,2019
"North Dakota","45.to.54.years",12359,2019
"North Dakota","55.to.59.years",6964,2019
"North Dakota","60.to.64.years",6530,2019
"North Dakota","65.to.74.years",8043,2019
"North Dakota","75.to.84.years",4513,2019
"North Dakota","85.years.and.over",6159,2019
"Ohio","total",1606607,2019
"Ohio","15.to.24.years",155186,2019
"Ohio","25.to.34.years",422126,2019
"Ohio","35.to.44.years",281098,2019
"Ohio","45.to.54.years",240606,2019
"Ohio","55.to.59.years",115975,2019
"Ohio","60.to.64.years",116146,2019
"Ohio","65.to.74.years",148565,2019
"Ohio","75.to.84.years",75707,2019
"Ohio","85.years.and.over",51198,2019
"Oklahoma","total",515253,2019
"Oklahoma","15.to.24.years",64704,2019
"Oklahoma","25.to.34.years",135947,2019
"Oklahoma","35.to.44.years",100447,2019
"Oklahoma","45.to.54.years",72954,2019
"Oklahoma","55.to.59.years",36595,2019
"Oklahoma","60.to.64.years",30468,2019
"Oklahoma","65.to.74.years",41075,2019
"Oklahoma","75.to.84.years",21118,2019
"Oklahoma","85.years.and.over",11945,2019
"Oregon","total",612227,2019
"Oregon","15.to.24.years",59427,2019
"Oregon","25.to.34.years",158410,2019
"Oregon","35.to.44.years",124496,2019
"Oregon","45.to.54.years",84744,2019
"Oregon","55.to.59.years",37627,2019
"Oregon","60.to.64.years",41809,2019
"Oregon","65.to.74.years",55562,2019
"Oregon","75.to.84.years",29363,2019
"Oregon","85.years.and.over",20789,2019
"Pennsylvania","total",1617425,2019
"Pennsylvania","15.to.24.years",135667,2019
"Pennsylvania","25.to.34.years",417303,2019
"Pennsylvania","35.to.44.years",279807,2019
"Pennsylvania","45.to.54.years",219300,2019
"Pennsylvania","55.to.59.years",117589,2019
"Pennsylvania","60.to.64.years",112974,2019
"Pennsylvania","65.to.74.years",158914,2019
"Pennsylvania","75.to.84.years",99221,2019
"Pennsylvania","85.years.and.over",76650,2019
"Rhode Island","total",156028,2019
"Rhode Island","15.to.24.years",8430,2019
"Rhode Island","25.to.34.years",35834,2019
"Rhode Island","35.to.44.years",25237,2019
"Rhode Island","45.to.54.years",26559,2019
"Rhode Island","55.to.59.years",11502,2019
"Rhode Island","60.to.64.years",13916,2019
"Rhode Island","65.to.74.years",18023,2019
"Rhode Island","75.to.84.years",10152,2019
"Rhode Island","85.years.and.over",6375,2019
"South Carolina","total",587423,2019
"South Carolina","15.to.24.years",54036,2019
"South Carolina","25.to.34.years",149461,2019
"South Carolina","35.to.44.years",118444,2019
"South Carolina","45.to.54.years",93200,2019
"South Carolina","55.to.59.years",43788,2019
"South Carolina","60.to.64.years",43279,2019
"South Carolina","65.to.74.years",49683,2019
"South Carolina","75.to.84.years",24492,2019
"South Carolina","85.years.and.over",11040,2019
"South Dakota","total",113868,2019
"South Dakota","15.to.24.years",17336,2019
"South Dakota","25.to.34.years",28717,2019
"South Dakota","35.to.44.years",18563,2019
"South Dakota","45.to.54.years",13769,2019
"South Dakota","55.to.59.years",6935,2019
"South Dakota","60.to.64.years",6008,2019
"South Dakota","65.to.74.years",10616,2019
"South Dakota","75.to.84.years",5864,2019
"South Dakota","85.years.and.over",6060,2019
"Tennessee","total",889017,2019
"Tennessee","15.to.24.years",90750,2019
"Tennessee","25.to.34.years",242704,2019
"Tennessee","35.to.44.years",171999,2019
"Tennessee","45.to.54.years",137788,2019
"Tennessee","55.to.59.years",60071,2019
"Tennessee","60.to.64.years",60462,2019
"Tennessee","65.to.74.years",75038,2019
"Tennessee","75.to.84.years",33048,2019
"Tennessee","85.years.and.over",17157,2019
"Texas","total",3805848,2019
"Texas","15.to.24.years",364964,2019
"Texas","25.to.34.years",1130711,2019
"Texas","35.to.44.years",817257,2019
"Texas","45.to.54.years",600200,2019
"Texas","55.to.59.years",234269,2019
"Texas","60.to.64.years",213247,2019
"Texas","65.to.74.years",258933,2019
"Texas","75.to.84.years",121641,2019
"Texas","85.years.and.over",64626,2019
"Utah","total",300567,2019
"Utah","15.to.24.years",52943,2019
"Utah","25.to.34.years",92570,2019
"Utah","35.to.44.years",59867,2019
"Utah","45.to.54.years",36783,2019
"Utah","55.to.59.years",13844,2019
"Utah","60.to.64.years",14822,2019
"Utah","65.to.74.years",17034,2019
"Utah","75.to.84.years",7674,2019
"Utah","85.years.and.over",5030,2019
"Vermont","total",76515,2019
"Vermont","15.to.24.years",9246,2019
"Vermont","25.to.34.years",18870,2019
"Vermont","35.to.44.years",11827,2019
"Vermont","45.to.54.years",9891,2019
"Vermont","55.to.59.years",5807,2019
"Vermont","60.to.64.years",5386,2019
"Vermont","65.to.74.years",7058,2019
"Vermont","75.to.84.years",5011,2019
"Vermont","85.years.and.over",3419,2019
"Virginia","total",1081134,2019
"Virginia","15.to.24.years",87790,2019
"Virginia","25.to.34.years",294532,2019
"Virginia","35.to.44.years",225663,2019
"Virginia","45.to.54.years",169307,2019
"Virginia","55.to.59.years",77223,2019
"Virginia","60.to.64.years",65784,2019
"Virginia","65.to.74.years",88159,2019
"Virginia","75.to.84.years",45728,2019
"Virginia","85.years.and.over",26948,2019
"Washington","total",1082785,2019
"Washington","15.to.24.years",111195,2019
"Washington","25.to.34.years",314777,2019
"Washington","35.to.44.years",213684,2019
"Washington","45.to.54.years",143978,2019
"Washington","55.to.59.years",70986,2019
"Washington","60.to.64.years",61645,2019
"Washington","65.to.74.years",85669,2019
"Washington","75.to.84.years",48008,2019
"Washington","85.years.and.over",32843,2019
"West Virginia","total",193607,2019
"West Virginia","15.to.24.years",20684,2019
"West Virginia","25.to.34.years",46877,2019
"West Virginia","35.to.44.years",33863,2019
"West Virginia","45.to.54.years",29559,2019
"West Virginia","55.to.59.years",14696,2019
"West Virginia","60.to.64.years",13240,2019
"West Virginia","65.to.74.years",19190,2019
"West Virginia","75.to.84.years",9973,2019
"West Virginia","85.years.and.over",5525,2019
"Wisconsin","total",782717,2019
"Wisconsin","15.to.24.years",94610,2019
"Wisconsin","25.to.34.years",199546,2019
"Wisconsin","35.to.44.years",129199,2019
"Wisconsin","45.to.54.years",110995,2019
"Wisconsin","55.to.59.years",50862,2019
"Wisconsin","60.to.64.years",48523,2019
"Wisconsin","65.to.74.years",71815,2019
"Wisconsin","75.to.84.years",42018,2019
"Wisconsin","85.years.and.over",35149,2019
"Wyoming","total",65546,2019
"Wyoming","15.to.24.years",12004,2019
"Wyoming","25.to.34.years",15882,2019
"Wyoming","35.to.44.years",10550,2019
"Wyoming","45.to.54.years",8948,2019
"Wyoming","55.to.59.years",4582,2019
"Wyoming","60.to.64.years",4105,2019
"Wyoming","65.to.74.years",4795,2019
"Wyoming","75.to.84.years",2904,2019
"Wyoming","85.years.and.over",1776,2019
"Puerto Rico","total",367522,2019
"Puerto Rico","15.to.24.years",19895,2019
"Puerto Rico","25.to.34.years",71409,2019
"Puerto Rico","35.to.44.years",76494,2019
"Puerto Rico","45.to.54.years",63064,2019
"Puerto Rico","55.to.59.years",28728,2019
"Puerto Rico","60.to.64.years",28715,2019
"Puerto Rico","65.to.74.years",46468,2019
"Puerto Rico","75.to.84.years",24701,2019
"Puerto Rico","85.years.and.over",8048,2019
"Alabama","total",589627,2021
"Alabama","15.to.24.years",56712,2021
"Alabama","25.to.34.years",150009,2021
"Alabama","35.to.44.years",113889,2021
"Alabama","45.to.54.years",88831,2021
"Alabama","55.to.59.years",44493,2021
"Alabama","60.to.64.years",40295,2021
"Alabama","65.to.74.years",61695,2021
"Alabama","75.to.84.years",23777,2021
"Alabama","85.years.and.over",9926,2021
"Alaska","total",90166,2021
"Alaska","15.to.24.years",11454,2021
"Alaska","25.to.34.years",29153,2021
"Alaska","35.to.44.years",16155,2021
"Alaska","45.to.54.years",12487,2021
"Alaska","55.to.59.years",4975,2021
"Alaska","60.to.64.years",5727,2021
"Alaska","65.to.74.years",6536,2021
"Alaska","75.to.84.years",2678,2021
"Alaska","85.years.and.over",1001,2021
"Arizona","total",912033,2021
"Arizona","15.to.24.years",107775,2021
"Arizona","25.to.34.years",250789,2021
"Arizona","35.to.44.years",174848,2021
"Arizona","45.to.54.years",128561,2021
"Arizona","55.to.59.years",57721,2021
"Arizona","60.to.64.years",54540,2021
"Arizona","65.to.74.years",74422,2021
"Arizona","75.to.84.years",40757,2021
"Arizona","85.years.and.over",22620,2021
"Arkansas","total",390637,2021
"Arkansas","15.to.24.years",51036,2021
"Arkansas","25.to.34.years",95135,2021
"Arkansas","35.to.44.years",75751,2021
"Arkansas","45.to.54.years",54458,2021
"Arkansas","55.to.59.years",29176,2021
"Arkansas","60.to.64.years",26935,2021
"Arkansas","65.to.74.years",32111,2021
"Arkansas","75.to.84.years",19012,2021
"Arkansas","85.years.and.over",7023,2021
"California","total",5926357,2021
"California","15.to.24.years",319702,2021
"California","25.to.34.years",1495064,2021
"California","35.to.44.years",1339199,2021
"California","45.to.54.years",1051600,2021
"California","55.to.59.years",441486,2021
"California","60.to.64.years",376146,2021
"California","65.to.74.years",534638,2021
"California","75.to.84.years",249165,2021
"California","85.years.and.over",119357,2021
"Colorado","total",766809,2021
"Colorado","15.to.24.years",89828,2021
"Colorado","25.to.34.years",246496,2021
"Colorado","35.to.44.years",146233,2021
"Colorado","45.to.54.years",96792,2021
"Colorado","55.to.59.years",42781,2021
"Colorado","60.to.64.years",44271,2021
"Colorado","65.to.74.years",61583,2021
"Colorado","75.to.84.years",23815,2021
"Colorado","85.years.and.over",15010,2021
"Connecticut","total",476797,2021
"Connecticut","15.to.24.years",30105,2021
"Connecticut","25.to.34.years",112366,2021
"Connecticut","35.to.44.years",89323,2021
"Connecticut","45.to.54.years",69154,2021
"Connecticut","55.to.59.years",36918,2021
"Connecticut","60.to.64.years",34743,2021
"Connecticut","65.to.74.years",59503,2021
"Connecticut","75.to.84.years",28984,2021
"Connecticut","85.years.and.over",15701,2021
"Delaware","total",108545,2021
"Delaware","15.to.24.years",9092,2021
"Delaware","25.to.34.years",27457,2021
"Delaware","35.to.44.years",18912,2021
"Delaware","45.to.54.years",16559,2021
"Delaware","55.to.59.years",7363,2021
"Delaware","60.to.64.years",9835,2021
"Delaware","65.to.74.years",10264,2021
"Delaware","75.to.84.years",5542,2021
"Delaware","85.years.and.over",3521,2021
"District of Columbia","total",186629,2021
"District of Columbia","15.to.24.years",13668,2021
"District of Columbia","25.to.34.years",65619,2021
"District of Columbia","35.to.44.years",37711,2021
"District of Columbia","45.to.54.years",19530,2021
"District of Columbia","55.to.59.years",10788,2021
"District of Columbia","60.to.64.years",12200,2021
"District of Columbia","65.to.74.years",17295,2021
"District of Columbia","75.to.84.years",6640,2021
"District of Columbia","85.years.and.over",3178,2021
"Florida","total",2793000,2021
"Florida","15.to.24.years",189811,2021
"Florida","25.to.34.years",670930,2021
"Florida","35.to.44.years",588503,2021
"Florida","45.to.54.years",474856,2021
"Florida","55.to.59.years",204294,2021
"Florida","60.to.64.years",186576,2021
"Florida","65.to.74.years",268691,2021
"Florida","75.to.84.years",139970,2021
"Florida","85.years.and.over",69369,2021
"Georgia","total",1358983,2021
"Georgia","15.to.24.years",136275,2021
"Georgia","25.to.34.years",377025,2021
"Georgia","35.to.44.years",286933,2021
"Georgia","45.to.54.years",212692,2021
"Georgia","55.to.59.years",94629,2021
"Georgia","60.to.64.years",76888,2021
"Georgia","65.to.74.years",107900,2021
"Georgia","75.to.84.years",46633,2021
"Georgia","85.years.and.over",20008,2021
"Hawaii","total",183427,2021
"Hawaii","15.to.24.years",11859,2021
"Hawaii","25.to.34.years",38490,2021
"Hawaii","35.to.44.years",40578,2021
"Hawaii","45.to.54.years",30602,2021
"Hawaii","55.to.59.years",12968,2021
"Hawaii","60.to.64.years",12692,2021
"Hawaii","65.to.74.years",21138,2021
"Hawaii","75.to.84.years",10152,2021
"Hawaii","85.years.and.over",4948,2021
"Idaho","total",195010,2021
"Idaho","15.to.24.years",28023,2021
"Idaho","25.to.34.years",50181,2021
"Idaho","35.to.44.years",35130,2021
"Idaho","45.to.54.years",27395,2021
"Idaho","55.to.59.years",12506,2021
"Idaho","60.to.64.years",10148,2021
"Idaho","65.to.74.years",17653,2021
"Idaho","75.to.84.years",9243,2021
"Idaho","85.years.and.over",4731,2021
"Illinois","total",1620987,2021
"Illinois","15.to.24.years",146728,2021
"Illinois","25.to.34.years",433424,2021
"Illinois","35.to.44.years",319029,2021
"Illinois","45.to.54.years",225556,2021
"Illinois","55.to.59.years",109915,2021
"Illinois","60.to.64.years",110439,2021
"Illinois","65.to.74.years",155647,2021
"Illinois","75.to.84.years",80003,2021
"Illinois","85.years.and.over",40246,2021
"Indiana","total",774845,2021
"Indiana","15.to.24.years",95815,2021
"Indiana","25.to.34.years",201912,2021
"Indiana","35.to.44.years",137827,2021
"Indiana","45.to.54.years",109930,2021
"Indiana","55.to.59.years",53466,2021
"Indiana","60.to.64.years",52972,2021
"Indiana","65.to.74.years",71703,2021
"Indiana","75.to.84.years",32597,2021
"Indiana","85.years.and.over",18623,2021
"Iowa","total",365356,2021
"Iowa","15.to.24.years",59423,2021
"Iowa","25.to.34.years",87855,2021
"Iowa","35.to.44.years",59051,2021
"Iowa","45.to.54.years",42475,2021
"Iowa","55.to.59.years",20949,2021
"Iowa","60.to.64.years",26021,2021
"Iowa","65.to.74.years",33112,2021
"Iowa","75.to.84.years",19881,2021
"Iowa","85.years.and.over",16589,2021
"Kansas","total",382286,2021
"Kansas","15.to.24.years",52894,2021
"Kansas","25.to.34.years",96295,2021
"Kansas","35.to.44.years",70089,2021
"Kansas","45.to.54.years",51147,2021
"Kansas","55.to.59.years",24553,2021
"Kansas","60.to.64.years",21448,2021
"Kansas","65.to.74.years",34119,2021
"Kansas","75.to.84.years",19602,2021
"Kansas","85.years.and.over",12139,2021
"Kentucky","total",559686,2021
"Kentucky","15.to.24.years",68299,2021
"Kentucky","25.to.34.years",139885,2021
"Kentucky","35.to.44.years",99953,2021
"Kentucky","45.to.54.years",84508,2021
"Kentucky","55.to.59.years",41051,2021
"Kentucky","60.to.64.years",36600,2021
"Kentucky","65.to.74.years",53891,2021
"Kentucky","75.to.84.years",23389,2021
"Kentucky","85.years.and.over",12110,2021
"Louisiana","total",583014,2021
"Louisiana","15.to.24.years",57436,2021
"Louisiana","25.to.34.years",148577,2021
"Louisiana","35.to.44.years",125050,2021
"Louisiana","45.to.54.years",83114,2021
"Louisiana","55.to.59.years",39842,2021
"Louisiana","60.to.64.years",39187,2021
"Louisiana","65.to.74.years",59699,2021
"Louisiana","75.to.84.years",21673,2021
"Louisiana","85.years.and.over",8436,2021
"Maine","total",149395,2021
"Maine","15.to.24.years",13132,2021
"Maine","25.to.34.years",36065,2021
"Maine","35.to.44.years",23340,2021
"Maine","45.to.54.years",19753,2021
"Maine","55.to.59.years",11547,2021
"Maine","60.to.64.years",12059,2021
"Maine","65.to.74.years",17890,2021
"Maine","75.to.84.years",10457,2021
"Maine","85.years.and.over",5152,2021
"Maryland","total",757989,2021
"Maryland","15.to.24.years",50086,2021
"Maryland","25.to.34.years",189986,2021
"Maryland","35.to.44.years",160391,2021
"Maryland","45.to.54.years",121793,2021
"Maryland","55.to.59.years",54095,2021
